lagrangeks	[1.2850167052171679e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 5.213546880213547e-06]
former	[0.00015420200462606013, 2.21837703536093e-05, 4.595940252776714e-05, 2.5528438680690288e-05, 1.0427093760427094e-05]
heavy	[0.00014135183757388846, 2.21837703536093e-05, 6.127920337035618e-05, 2.5528438680690288e-05, 1.564064064064064e-05]
smokerquit	[1.2850167052171679e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 5.213546880213547e-06]
30	[0.0007388846054998715, 0.0010204534362660278, 0.0032477977786288777, 0.00024252016746655774, 0.0006256256256256256]
yrs	[5.1400668208686716e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 1.0427093760427094e-05]
rare	[6.425083526085839e-05, 2.21837703536093e-05, 3.063960168517809e-05, 3.829265802103543e-05, 5.734901568234902e-05]
etoh	[0.00021845283988691853, 4.43675407072186e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 1.564064064064064e-05]
hospital	[0.003199691595990748, 0.0006211455699010604, 0.00015319800842589047, 0.0002552843868069029, 0.006960085085085085]
course	[0.0006296581855564122, 6.65513110608279e-05, 0.0001991574109536576, 0.0001404064127437966, 0.0067984651317984654]
treatment	[0.00045618093035209456, 4.43675407072186e-05, 0.00012255840674071236, 2.5528438680690288e-05, 0.0006986152819486153]
admitted	[0.0020945772295039833, 0.0002440214738897023, 1.5319800842589045e-05, 7.658531604207086e-05, 0.0021062729396062727]
presumed	[0.00013492675404780263, 4.43675407072186e-05, 1.5319800842589045e-05, 3.829265802103543e-05, 0.00021375542208875543]
aspiration	[7.710100231303006e-05, 8.87350814144372e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 0.0002919586252919586]
pneumonia	[0.0004176304291955795, 0.0004658591774257953, 3.063960168517809e-05, 2.5528438680690288e-05, 0.0008341675008341675]
rehydration	[3.2125417630429196e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 2.6067734401067733e-05]
started	[0.0010858391159085069, 0.0001552863924752651, 0.00018383761011106855, 8.934953538241601e-05, 0.0027318985652318986]
clindamycin	[8.995116936520175e-05, 2.21837703536093e-05, 7.659900421294524e-05, 1.2764219340345144e-05, 0.0001981147814481148]
ofloxacin	[6.4250835260858394e-06, 2.21837703536093e-05, 0.00013787820758330143, 1.2764219340345144e-05, 6.777610944277611e-05]
dose	[0.00033410434335646365, 4.43675407072186e-05, 0.0008272692454998085, 0.00010211375472276115, 0.001324240907574241]
cover	[1.9275250578257516e-05, 2.21837703536093e-05, 3.063960168517809e-05, 1.2764219340345144e-05, 8.863029696363029e-05]
positive	[0.0013042919557954254, 0.0005767780291938418, 7.659900421294524e-05, 0.0022720310425814357, 0.0009488655321988655]
culture	[6.425083526085839e-05, 0.000443675407072186, 1.5319800842589045e-05, 5.1056877361380575e-05, 0.0008080997664330998]
subsequently	[0.0005911076843998972, 8.87350814144372e-05, 3.063960168517809e-05, 5.1056877361380575e-05, 0.0007716049382716049]
came	[0.00039835517861732203, 2.21837703536093e-05, 7.659900421294524e-05, 3.829265802103543e-05, 0.00041708375041708373]
back	[0.0009894628630172193, 8.87350814144372e-05, 0.00018383761011106855, 0.0006765036250382927, 0.0009957874541207873]
some	[0.00183757388846055, 0.0008429832734371534, 6.127920337035618e-05, 0.0010849586439293374, 0.0014806473139806473]
wheezing	[0.00010280133641737343, 2.21837703536093e-05, 0.0004595940252776714, 0.00019146329010517716, 0.00010427093760427093]
responded	[0.00014135183757388846, 2.21837703536093e-05, 1.5319800842589045e-05, 2.5528438680690288e-05, 0.0002554637971304638]
albuterol	[9.637625289128758e-05, 2.21837703536093e-05, 0.0015626196859440827, 1.2764219340345144e-05, 0.00016161995328661994]
nebulizers	[4.4975584682600874e-05, 2.21837703536093e-05, 0.0003676752202221371, 5.1056877361380575e-05, 0.00013555221888555223]
generally	[7.067591878694423e-05, 2.21837703536093e-05, 3.063960168517809e-05, 0.00015317063208414173, 6.777610944277611e-05]
doing	[0.00030197892572603446, 4.43675407072186e-05, 1.5319800842589045e-05, 2.5528438680690288e-05, 0.0002606773440106773]
resolution	[8.995116936520175e-05, 6.65513110608279e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 0.0002450367033700367]
temperature	[0.0003726548445129787, 6.65513110608279e-05, 0.00018383761011106855, 0.0036378025119983663, 0.00037537537537537537]
until	[0.0010922641994345927, 2.21837703536093e-05, 0.00027575641516660286, 3.829265802103543e-05, 0.000609984984984985]
4197	[6.4250835260858394e-06, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 1.564064064064064e-05]
920	[6.4250835260858394e-06, 4.43675407072186e-05, 3.063960168517809e-05, 1.2764219340345144e-05, 2.6067734401067733e-05]
pm	[0.00019275250578257516, 0.0001109188517680465, 0.0004595940252776714, 1.2764219340345144e-05, 0.00018247414080747415]
when	[0.0018311488049344642, 0.0002883890145969209, 0.00010723860589812332, 0.000268048606147248, 0.0009488655321988655]
noted	[0.0023387304034952453, 0.0008207995030835441, 4.595940252776714e-05, 0.0014423567854590013, 0.0022418251584918254]
be	[0.00183757388846055, 0.0007542481920227162, 0.0014553810800459594, 0.0013019503727152047, 0.007611778445111779]
unresponsive	[0.00019917758930866101, 2.21837703536093e-05, 1.5319800842589045e-05, 2.5528438680690288e-05, 9.90573907240574e-05]
fixed	[7.710100231303006e-05, 6.65513110608279e-05, 3.063960168517809e-05, 5.1056877361380575e-05, 4.692192192192192e-05]
dilated	[0.00018632742225648934, 0.0001552863924752651, 1.5319800842589045e-05, 8.934953538241601e-05, 0.0002450367033700367]
pupils	[2.5700334104343358e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 0.001940161339732462, 5.2135468802135466e-05]
certified	[6.4250835260858394e-06, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 1.564064064064064e-05]
dead	[2.5700334104343358e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 3.829265802103543e-05, 6.256256256256256e-05]
laboratory	[8.995116936520175e-05, 0.009383734859576734, 4.595940252776714e-05, 0.0005105687736138058, 0.00022939606272939607]
data	[4.4975584682600874e-05, 0.005412839966280669, 1.5319800842589045e-05, 5.1056877361380575e-05, 0.00011991157824491157]
sodium	[5.1400668208686716e-05, 0.004148365056124939, 0.0005055534278054385, 0.00019146329010517716, 0.00027110443777110445]
133	[1.2850167052171679e-05, 0.0002662052442433116, 3.063960168517809e-05, 3.829265802103543e-05, 1.0427093760427094e-05]
potassium	[0.00010280133641737343, 0.00443675407072186, 0.0007966296438146304, 0.0002808128254875932, 0.0003649482816149483]
45	[0.00035337959393472114, 0.0009095345844979813, 0.0001991574109536576, 0.0004084550188910446, 0.00019290123456790122]
bun	[8.995116936520175e-05, 0.005235369803451795, 4.595940252776714e-05, 0.0002552843868069029, 0.00038580246913580245]
creatinine	[0.0005332819326651246, 0.006366742091485869, 9.191880505553428e-05, 0.0003446339221893189, 0.0014754337671004337]
82	[5.1400668208686716e-05, 0.0002883890145969209, 1.5319800842589045e-05, 0.0002042275094455223, 4.170837504170838e-05]
serum	[8.352608583911591e-05, 0.0006433293402546697, 3.063960168517809e-05, 3.829265802103543e-05, 0.00014076576576576576]
glucose	[0.00022487792341300438, 0.004569856692843516, 0.0001991574109536576, 0.0002552843868069029, 0.00030238571905238573]
507	[6.4250835260858394e-06, 4.43675407072186e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 1.0427093760427094e-05]
white	[0.0006296581855564122, 0.006876968809618883, 3.063960168517809e-05, 0.0008041458184417441, 0.0010062145478812146]
blood	[0.0027178103315343097, 0.006167088158303385, 0.001271543469934891, 0.00662462983763913, 0.004937228895562229]
count	[0.00021202775636083268, 0.007830870934824083, 4.595940252776714e-05, 0.0004850403349331155, 0.0012616783450116783]
144	[6.4250835260858394e-06, 0.0003771240960113581, 1.5319800842589045e-05, 3.829265802103543e-05, 1.564064064064064e-05]
bands	[3.2125417630429196e-05, 0.000665513110608279, 1.5319800842589045e-05, 6.382109670172573e-05, 0.00017204704704704705]
hematocrit	[0.00030197892572603446, 0.006854785039265274, 4.595940252776714e-05, 0.0004850403349331155, 0.0017986736736736737]
303	[1.9275250578257516e-05, 0.0001331026221216558, 1.5319800842589045e-05, 1.2764219340345144e-05, 1.0427093760427094e-05]
platelets	[5.782575173477255e-05, 0.0035715870269310973, 1.5319800842589045e-05, 0.0002042275094455223, 0.0004692192192192192]
525	[6.4250835260858394e-06, 6.65513110608279e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 5.213546880213547e-06]
normal	[0.0012721665381649962, 0.008341097652957097, 4.595940252776714e-05, 0.008845604002859185, 0.002382590924257591]
liver	[0.0003469545104086353, 0.000887350814144372, 1.5319800842589045e-05, 0.0004595118962524252, 0.000505714047380714]
function	[0.0004883063479825237, 0.001042637206619637, 1.5319800842589045e-05, 0.0002808128254875932, 0.0008498081414748082]
test	[0.0005782575173477255, 0.0002440214738897023, 1.5319800842589045e-05, 0.0003318697028489738, 0.0005161411411411411]
lipase	[6.4250835260858394e-06, 0.0006876968809618883, 1.5319800842589045e-05, 6.382109670172573e-05, 9.384384384384384e-05]
29	[0.00010922641994345927, 0.0006876968809618883, 9.191880505553428e-05, 5.1056877361380575e-05, 0.00011991157824491157]
hcg	[1.2850167052171679e-05, 0.0001109188517680465, 1.5319800842589045e-05, 1.2764219340345144e-05, 5.213546880213547e-06]
inr	[0.00016062708815214598, 0.002795155064554772, 0.0003676752202221371, 0.00017869907076483203, 0.0008185268601935268]
16	[0.0002505782575173477, 0.0009982696659124185, 0.0007966296438146304, 0.0009573164505258859, 0.00031802635969302635]
urinalysis	[2.5700334104343358e-05, 0.001486312613691823, 1.5319800842589045e-05, 0.00010211375472276115, 0.0002346096096096096]
slightly	[0.00013492675404780263, 0.0002662052442433116, 1.5319800842589045e-05, 0.0009573164505258859, 0.00028153153153153153]
home	[0.0015034695451040863, 0.0002440214738897023, 0.001026426656453466, 0.00010211375472276115, 0.002002002002002002]
advair	[1.2850167052171679e-05, 2.21837703536093e-05, 0.0002910762160091919, 2.5528438680690288e-05, 1.564064064064064e-05]
25050	[6.4250835260858394e-06, 2.21837703536093e-05, 0.00015319800842589047, 1.2764219340345144e-05, 5.213546880213547e-06]
one	[0.0022295039835517863, 0.0003327565553041395, 0.0043355036384527005, 0.00029357704482793834, 0.0017569652986319654]
puff	[6.4250835260858394e-06, 2.21837703536093e-05, 0.000337035618536959, 1.2764219340345144e-05, 5.213546880213547e-06]
amoxicillin	[5.782575173477255e-05, 2.21837703536093e-05, 7.659900421294524e-05, 1.2764219340345144e-05, 2.085418752085419e-05]
procedures	[7.067591878694423e-05, 2.21837703536093e-05, 3.063960168517809e-05, 1.2764219340345144e-05, 7.298965632298965e-05]
colace	[1.9275250578257516e-05, 2.21837703536093e-05, 0.002941401761777097, 2.5528438680690288e-05, 0.00010427093760427093]
25	[0.0005268568491390388, 0.001109188517680465, 0.005208732286480276, 0.00019146329010517716, 0.0007038288288288288]
daily	[0.00035337959393472114, 2.21837703536093e-05, 0.015687476062811182, 3.829265802103543e-05, 0.0008810894227560894]
diltiazem	[5.1400668208686716e-05, 2.21837703536093e-05, 0.000658751436231329, 7.658531604207086e-05, 0.00014076576576576576]
tid	[0.00012850167052171679, 2.21837703536093e-05, 0.005714285714285714, 7.658531604207086e-05, 0.000448365031698365]
aspirin	[0.0004176304291955795, 6.65513110608279e-05, 0.005653006510915358, 3.829265802103543e-05, 0.0008080997664330998]
81	[7.710100231303006e-05, 0.0003771240960113581, 0.0017311374952125621, 0.00021699172878586747, 5.2135468802135466e-05]
lasix	[0.00045618093035209456, 2.21837703536093e-05, 0.003952508617387974, 0.0001148779740631063, 0.0011678345011678344]
40	[0.0005718324338216397, 0.0008651670437907627, 0.005576407506702413, 0.0002042275094455223, 0.0005578495161828495]
gemfibrozil	[6.4250835260858394e-06, 2.21837703536093e-05, 0.00013787820758330143, 1.2764219340345144e-05, 2.085418752085419e-05]
600	[6.425083526085839e-05, 8.87350814144372e-05, 0.0008119494446572194, 2.5528438680690288e-05, 4.692192192192192e-05]
ibuprofen	[3.2125417630429196e-05, 2.21837703536093e-05, 0.00027575641516660286, 1.2764219340345144e-05, 2.085418752085419e-05]
kdur	[1.2850167052171679e-05, 2.21837703536093e-05, 0.0004595940252776714, 1.2764219340345144e-05, 1.0427093760427094e-05]
meq	[6.4250835260858394e-06, 2.21837703536093e-05, 0.001041746457296055, 3.829265802103543e-05, 3.6494828161494826e-05]
75	[0.00021202775636083268, 0.0005545942588402325, 0.002175411719647645, 7.658531604207086e-05, 0.00021896896896896897]
niferex	[1.2850167052171679e-05, 2.21837703536093e-05, 0.0004595940252776714, 1.2764219340345144e-05, 3.128128128128128e-05]
150	[0.00010922641994345927, 0.000221837703536093, 0.0021600919188050557, 0.00012764219340345145, 0.00025025025025025025]
omeprazole	[1.2850167052171679e-05, 2.21837703536093e-05, 0.00032171581769437, 1.2764219340345144e-05, 1.564064064064064e-05]
simvastatin	[2.5700334104343358e-05, 2.21837703536093e-05, 0.0009345078513979319, 1.2764219340345144e-05, 3.128128128128128e-05]
synthroid	[4.4975584682600874e-05, 2.21837703536093e-05, 0.0009345078513979319, 1.2764219340345144e-05, 8.863029696363029e-05]
175	[3.2125417630429196e-05, 8.87350814144372e-05, 9.191880505553428e-05, 5.1056877361380575e-05, 2.085418752085419e-05]
mcg	[3.2125417630429196e-05, 2.21837703536093e-05, 0.002037533512064343, 6.382109670172573e-05, 7.298965632298965e-05]
man	[0.0006425083526085839, 4.43675407072186e-05, 3.063960168517809e-05, 0.0003956907995506995, 2.6067734401067733e-05]
usual	[0.0005204317656129529, 4.43675407072186e-05, 3.063960168517809e-05, 2.5528438680690288e-05, 5.734901568234902e-05]
state	[0.0005140066820868671, 4.43675407072186e-05, 3.063960168517809e-05, 5.1056877361380575e-05, 0.00023982315648982315]
health	[0.0007967103572346441, 8.87350814144372e-05, 6.127920337035618e-05, 7.658531604207086e-05, 0.0001459793126459793]
two	[0.002268054484708301, 0.0001552863924752651, 0.0028341631558789736, 0.00038292658021035433, 0.002038496830163497]
weeks	[0.0014070932922127988, 4.43675407072186e-05, 0.000658751436231329, 0.00010211375472276115, 0.0005630630630630631]
prior	[0.002672834746851709, 0.000887350814144372, 0.00027575641516660286, 0.00021699172878586747, 0.0017152569235902569]
developed	[0.001079414032382421, 6.65513110608279e-05, 3.063960168517809e-05, 0.0002042275094455223, 0.0006934017350684017]
epigastric	[0.00016062708815214598, 2.21837703536093e-05, 1.5319800842589045e-05, 0.00012764219340345145, 7.298965632298965e-05]
after	[0.0022230789000257005, 0.0001331026221216558, 0.000337035618536959, 0.000268048606147248, 0.0025754921588254922]
meals	[5.782575173477255e-05, 2.21837703536093e-05, 0.0004442742244350823, 1.2764219340345144e-05, 0.00013033867200533866]
next	[0.00017347725520431765, 0.0001109188517680465, 0.00015319800842589047, 8.934953538241601e-05, 0.000609984984984985]
morning	[0.0007453096890259574, 8.87350814144372e-05, 0.0007353504404442742, 7.658531604207086e-05, 0.00043793793793793793]
felt	[0.0008738113595476741, 2.21837703536093e-05, 3.063960168517809e-05, 0.00017869907076483203, 0.0017517517517517517]
dizzy	[0.00010280133641737343, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 5.213546880213547e-06]
went	[0.00039835517861732203, 0.0001552863924752651, 3.063960168517809e-05, 0.00010211375472276115, 0.00030759926593259927]
private	[3.855050115651503e-05, 2.21837703536093e-05, 4.595940252776714e-05, 1.2764219340345144e-05, 1.564064064064064e-05]
doctor	[0.0001156515034695451, 2.21837703536093e-05, 0.00010723860589812332, 1.2764219340345144e-05, 8.863029696363029e-05]
eifro	[3.2125417630429196e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 5.213546880213547e-06]
center	[0.001317142122847597, 0.0001109188517680465, 4.595940252776714e-05, 7.658531604207086e-05, 0.00035452118785452117]
found	[0.0012978668722693396, 0.0001109188517680465, 1.5319800842589045e-05, 0.00012764219340345145, 0.000954079079079079]
elevated	[0.0005011565150346954, 0.0009760858955588092, 3.063960168517809e-05, 0.00030634126416828345, 0.0009697197197197198]
bilirubins	[1.9275250578257516e-05, 4.43675407072186e-05, 1.5319800842589045e-05, 2.5528438680690288e-05, 2.085418752085419e-05]
alkaline	[5.782575173477255e-05, 0.0012201073694485115, 1.5319800842589045e-05, 7.658531604207086e-05, 9.90573907240574e-05]
phosphatase	[5.782575173477255e-05, 0.001175739828741293, 1.5319800842589045e-05, 7.658531604207086e-05, 9.90573907240574e-05]
transaminases	[2.5700334104343358e-05, 6.65513110608279e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 3.128128128128128e-05]
reported	[0.0004883063479825237, 4.43675407072186e-05, 4.595940252776714e-05, 5.1056877361380575e-05, 0.0001981147814481148]
fatigue	[0.0005718324338216397, 2.21837703536093e-05, 3.063960168517809e-05, 5.1056877361380575e-05, 9.384384384384384e-05]
nausea	[0.0014970444615780005, 4.43675407072186e-05, 0.0002451168134814247, 1.2764219340345144e-05, 0.00028674507841174507]
coca	[1.9275250578257516e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 5.213546880213547e-06]
cola	[1.9275250578257516e-05, 2.21837703536093e-05, 1.5319800842589045e-05, 1.2764219340345144e-05, 5.213546880213547e-06]
